Store,Dept,Date, Weekly_Sales 
22,31,26/04/2013," 4,128.47 "
22,31,03/05/2013," 3,567.91 "
22,31,10/05/2013," 3,567.91 "
22,31,17/05/2013," 3,567.91 "
22,31,24/05/2013," 3,626.21 "
22,31,31/05/2013," 3,567.91 "
22,31,07/06/2013," 3,567.91 "
22,31,14/06/2013," 3,626.21 "
22,31,21/06/2013," 3,567.91 "
22,31,28/06/2013," 3,567.91 "
22,31,05/07/2013," 3,567.91 "
22,31,12/07/2013," 3,567.91 "
22,31,19/07/2013," 3,567.91 "
22,31,26/07/2013," 3,567.91 "
22,32,02/11/2012," 6,488.23 "
22,32,09/11/2012," 6,488.23 "
22,32,16/11/2012," 6,488.23 "
22,32,23/11/2012," 7,172.87 "
22,32,30/11/2012," 7,172.87 "
22,32,07/12/2012," 7,201.42 "
22,32,14/12/2012," 7,201.42 "
22,32,21/12/2012," 7,774.14 "
22,32,28/12/2012," 6,190.06 "
22,32,04/01/2013," 5,406.89 "
22,32,11/01/2013," 5,406.89 "
22,32,18/01/2013," 5,406.89 "
22,32,25/01/2013," 5,406.89 "
22,32,01/02/2013," 6,488.23 "
22,32,08/02/2013," 6,488.23 "
22,32,15/02/2013," 6,488.23 "
22,32,22/02/2013," 6,488.23 "
22,32,01/03/2013," 6,488.23 "
22,32,08/03/2013," 6,488.23 "
22,32,15/03/2013," 6,488.23 "
22,32,22/03/2013," 6,594.25 "
22,32,29/03/2013," 6,594.25 "
22,32,05/04/2013," 6,594.25 "
22,32,12/04/2013," 6,488.23 "
22,32,19/04/2013," 6,488.23 "
22,32,26/04/2013," 6,488.23 "
22,32,03/05/2013," 5,607.26 "
22,32,10/05/2013," 5,607.26 "
22,32,17/05/2013," 5,607.26 "
22,32,24/05/2013," 5,698.89 "
22,32,31/05/2013," 5,607.26 "
22,32,07/06/2013," 5,607.26 "
22,32,14/06/2013," 5,698.89 "
22,32,21/06/2013," 5,607.26 "
22,32,28/06/2013," 5,607.26 "
22,32,05/07/2013," 5,607.26 "
22,32,12/07/2013," 5,607.26 "
22,32,19/07/2013," 5,607.26 "
22,32,26/07/2013," 5,607.26 "
22,33,02/11/2012," 6,488.23 "
22,33,09/11/2012," 6,488.23 "
22,33,16/11/2012," 6,488.23 "
22,33,23/11/2012," 7,172.87 "
22,33,30/11/2012," 7,172.87 "
22,33,07/12/2012," 7,201.42 "
22,33,14/12/2012," 7,201.42 "
22,33,21/12/2012," 7,774.14 "
22,33,28/12/2012," 6,190.06 "
22,33,04/01/2013," 5,406.89 "
22,33,11/01/2013," 5,406.89 "
22,33,18/01/2013," 5,406.89 "
22,33,25/01/2013," 5,406.89 "
22,33,01/02/2013," 6,488.23 "
22,33,08/02/2013," 6,488.23 "
22,33,15/02/2013," 6,488.23 "
22,33,22/02/2013," 6,488.23 "
22,33,01/03/2013," 6,488.23 "
22,33,08/03/2013," 6,488.23 "
22,33,15/03/2013," 6,488.23 "
22,33,22/03/2013," 6,594.25 "
22,33,29/03/2013," 6,594.25 "
22,33,05/04/2013," 6,594.25 "
22,33,12/04/2013," 6,488.23 "
22,33,19/04/2013," 6,488.23 "
22,33,26/04/2013," 6,488.23 "
22,33,03/05/2013," 5,607.26 "
22,33,10/05/2013," 5,607.26 "
22,33,17/05/2013," 5,607.26 "
22,33,24/05/2013," 5,698.89 "
22,33,31/05/2013," 5,607.26 "
22,33,07/06/2013," 5,607.26 "
22,33,14/06/2013," 5,698.89 "
22,33,21/06/2013," 5,607.26 "
22,33,28/06/2013," 5,607.26 "
22,33,05/07/2013," 5,607.26 "
22,33,12/07/2013," 5,607.26 "
22,33,19/07/2013," 5,607.26 "
22,33,26/07/2013," 5,607.26 "
22,34,02/11/2012," 10,694.40 "
22,34,09/11/2012," 10,694.40 "
22,34,16/11/2012," 10,694.40 "
22,34,23/11/2012," 11,194.71 "
22,34,30/11/2012," 11,194.71 "
22,34,07/12/2012," 10,707.45 "
22,34,14/12/2012," 10,707.45 "
22,34,21/12/2012," 11,559.00 "
22,34,28/12/2012," 9,203.70 "
22,34,04/01/2013," 8,725.85 "
22,34,11/01/2013," 8,725.85 "
22,34,18/01/2013," 8,725.85 "
22,34,25/01/2013," 8,725.85 "
22,34,01/02/2013," 10,694.40 "
22,34,08/02/2013," 10,694.40 "
22,34,15/02/2013," 10,694.40 "
22,34,22/02/2013," 10,694.40 "
22,34,01/03/2013," 10,694.40 "
22,34,08/03/2013," 10,694.40 "
22,34,15/03/2013," 10,694.40 "
22,34,22/03/2013," 10,869.16 "
22,34,29/03/2013," 10,869.16 "
22,34,05/04/2013," 10,869.16 "
22,34,12/04/2013," 10,694.40 "
22,34,19/04/2013," 10,694.40 "
22,34,26/04/2013," 10,694.40 "
22,34,03/05/2013," 9,242.33 "
22,34,10/05/2013," 9,242.33 "
22,34,17/05/2013," 9,242.33 "
22,34,24/05/2013," 9,393.36 "
22,34,31/05/2013," 9,242.33 "
22,34,07/06/2013," 9,242.33 "
22,34,14/06/2013," 9,393.36 "
22,34,21/06/2013," 9,242.33 "
22,34,28/06/2013," 9,242.33 "
22,34,05/07/2013," 9,242.33 "
22,34,12/07/2013," 9,242.33 "
22,34,19/07/2013," 9,242.33 "
22,34,26/07/2013," 9,242.33 "
22,35,02/11/2012," 2,953.67 "
22,35,09/11/2012," 2,953.67 "
22,35,16/11/2012," 2,953.67 "
22,35,23/11/2012," 3,686.31 "
22,35,30/11/2012," 3,686.31 "
22,35,07/12/2012," 3,838.02 "
22,35,14/12/2012," 3,838.02 "
22,35,21/12/2012," 4,143.25 "
22,35,28/12/2012," 3,299.01 "
22,35,04/01/2013," 2,704.91 "
22,35,11/01/2013," 2,704.91 "
22,35,18/01/2013," 2,704.91 "
22,35,25/01/2013," 2,704.91 "
22,35,01/02/2013," 2,953.67 "
22,35,08/02/2013," 2,953.67 "
22,35,15/02/2013," 2,953.67 "
22,35,22/02/2013," 2,953.67 "
22,35,01/03/2013," 2,953.67 "
22,35,08/03/2013," 2,953.67 "
22,35,15/03/2013," 2,953.67 "
22,35,22/03/2013," 3,001.94 "
22,35,29/03/2013," 3,001.94 "
22,35,05/04/2013," 3,001.94 "
22,35,12/04/2013," 2,953.67 "
22,35,19/04/2013," 2,953.67 "
22,35,26/04/2013," 2,953.67 "
22,35,03/05/2013," 2,552.63 "
22,35,10/05/2013," 2,552.63 "
22,35,17/05/2013," 2,552.63 "
22,35,24/05/2013," 2,594.34 "
22,35,31/05/2013," 2,552.63 "
22,35,07/06/2013," 2,552.63 "
22,35,14/06/2013," 2,594.34 "
22,35,21/06/2013," 2,552.63 "
22,35,28/06/2013," 2,552.63 "
22,35,05/07/2013," 2,552.63 "
22,35,12/07/2013," 2,552.63 "
22,35,19/07/2013," 2,552.63 "
22,35,26/07/2013," 2,552.63 "
22,36,02/11/2012," 2,505.49 "
22,36,09/11/2012," 2,505.49 "
22,36,16/11/2012," 2,505.49 "
22,36,23/11/2012," 3,609.04 "
22,36,30/11/2012," 3,609.04 "
22,36,07/12/2012," 3,761.39 "
22,36,14/12/2012," 3,761.39 "
22,36,21/12/2012," 4,060.53 "
22,36,28/12/2012," 3,233.14 "
22,36,04/01/2013," 2,301.58 "
22,36,11/01/2013," 2,301.58 "
22,36,18/01/2013," 2,301.58 "
22,36,25/01/2013," 2,301.58 "
22,36,01/02/2013," 2,505.49 "
22,36,08/02/2013," 2,505.49 "
22,36,15/02/2013," 2,505.49 "
22,36,22/02/2013," 2,505.49 "
22,36,01/03/2013," 2,505.49 "
22,36,08/03/2013," 2,505.49 "
22,36,15/03/2013," 2,505.49 "
22,36,22/03/2013," 2,598.31 "
22,36,29/03/2013," 2,598.31 "
22,36,05/04/2013," 2,598.31 "
22,36,12/04/2013," 2,505.49 "
22,36,19/04/2013," 2,505.49 "
22,36,26/04/2013," 2,505.49 "
22,36,03/05/2013," 2,165.30 "
22,36,10/05/2013," 2,165.30 "
22,36,17/05/2013," 2,165.30 "
22,36,24/05/2013," 2,245.51 "
22,36,31/05/2013," 2,165.30 "
22,36,07/06/2013," 2,165.30 "
22,36,14/06/2013," 2,245.51 "
22,36,21/06/2013," 2,165.30 "
22,36,28/06/2013," 2,165.30 "
22,36,05/07/2013," 2,165.30 "
22,36,12/07/2013," 2,165.30 "
22,36,19/07/2013," 2,165.30 "
22,36,26/07/2013," 2,165.30 "
22,38,02/11/2012," 51,528.57 "
22,38,09/11/2012," 51,528.57 "
22,38,16/11/2012," 51,528.57 "
22,38,23/11/2012," 42,054.04 "
22,38,30/11/2012," 42,054.04 "
22,38,07/12/2012," 40,539.78 "
22,38,14/12/2012," 40,539.78 "
22,38,21/12/2012," 43,763.86 "
22,38,28/12/2012," 34,846.41 "
22,38,04/01/2013," 41,692.34 "
22,38,11/01/2013," 41,692.34 "
22,38,18/01/2013," 41,692.34 "
22,38,25/01/2013," 41,692.34 "
22,38,01/02/2013," 51,528.57 "
22,38,08/02/2013," 51,528.57 "
22,38,15/02/2013," 51,528.57 "
22,38,22/02/2013," 51,528.57 "
22,38,01/03/2013," 51,528.57 "
22,38,08/03/2013," 51,528.57 "
22,38,15/03/2013," 51,528.57 "
22,38,22/03/2013," 51,033.69 "
22,38,29/03/2013," 51,033.69 "
22,38,05/04/2013," 51,033.69 "
22,38,12/04/2013," 51,528.57 "
22,38,19/04/2013," 51,528.57 "
22,38,26/04/2013," 51,528.57 "
22,38,03/05/2013," 44,077.81 "
22,38,10/05/2013," 44,077.81 "
22,38,17/05/2013," 44,077.81 "
22,38,24/05/2013," 43,654.48 "
22,38,31/05/2013," 44,077.81 "
22,38,07/06/2013," 44,077.81 "
22,38,14/06/2013," 43,654.48 "
22,38,21/06/2013," 44,077.81 "
22,38,28/06/2013," 44,077.81 "
22,38,05/07/2013," 44,077.81 "
22,38,12/07/2013," 44,077.81 "
22,38,19/07/2013," 44,077.81 "
22,38,26/07/2013," 44,077.81 "
22,40,02/11/2012," 51,528.57 "
22,40,09/11/2012," 51,528.57 "
22,40,16/11/2012," 51,528.57 "
22,40,23/11/2012," 42,054.04 "
22,40,30/11/2012," 42,054.04 "
22,40,07/12/2012," 40,539.78 "
22,40,14/12/2012," 40,539.78 "
22,40,21/12/2012," 43,763.86 "
22,40,28/12/2012," 34,846.41 "
22,40,04/01/2013," 41,692.34 "
22,40,11/01/2013," 41,692.34 "
22,40,18/01/2013," 41,692.34 "
22,40,25/01/2013," 41,692.34 "
22,40,01/02/2013," 51,528.57 "
22,40,08/02/2013," 51,528.57 "
22,40,15/02/2013," 51,528.57 "
22,40,22/02/2013," 51,528.57 "
22,40,01/03/2013," 51,528.57 "
22,40,08/03/2013," 51,528.57 "
22,40,15/03/2013," 51,528.57 "
22,40,22/03/2013," 51,033.69 "
22,40,29/03/2013," 51,033.69 "
22,40,05/04/2013," 51,033.69 "
22,40,12/04/2013," 51,528.57 "
22,40,19/04/2013," 51,528.57 "
22,40,26/04/2013," 51,528.57 "
22,40,03/05/2013," 44,077.81 "
22,40,10/05/2013," 44,077.81 "
22,40,17/05/2013," 44,077.81 "
22,40,24/05/2013," 43,654.48 "
22,40,31/05/2013," 44,077.81 "
22,40,07/06/2013," 44,077.81 "
22,40,14/06/2013," 43,654.48 "
22,40,21/06/2013," 44,077.81 "
22,40,28/06/2013," 44,077.81 "
22,40,05/07/2013," 44,077.81 "
22,40,12/07/2013," 44,077.81 "
22,40,19/07/2013," 44,077.81 "
22,40,26/07/2013," 44,077.81 "
22,41,02/11/2012," 1,776.28 "
22,41,09/11/2012," 1,776.28 "
22,41,16/11/2012," 1,776.28 "
22,41,23/11/2012," 2,697.06 "
22,41,30/11/2012," 2,697.06 "
22,41,07/12/2012," 2,865.54 "
22,41,14/12/2012," 2,865.54 "
22,41,21/12/2012," 3,093.43 "
22,41,28/12/2012," 2,463.11 "
22,41,04/01/2013," 1,671.19 "
22,41,11/01/2013," 1,671.19 "
22,41,18/01/2013," 1,671.19 "
22,41,25/01/2013," 1,671.19 "
22,41,01/02/2013," 1,776.28 "
22,41,08/02/2013," 1,776.28 "
22,41,15/02/2013," 1,776.28 "
22,41,22/02/2013," 1,776.28 "
22,41,01/03/2013," 1,776.28 "
22,41,08/03/2013," 1,776.28 "
22,41,15/03/2013," 1,776.28 "
22,41,22/03/2013," 1,842.13 "
22,41,29/03/2013," 1,842.13 "
22,41,05/04/2013," 1,842.13 "
22,41,12/04/2013," 1,776.28 "
22,41,19/04/2013," 1,776.28 "
22,41,26/04/2013," 1,776.28 "
22,41,03/05/2013," 1,693.95 "
22,41,10/05/2013," 1,693.95 "
22,41,17/05/2013," 1,693.95 "
22,41,24/05/2013," 1,756.74 "
22,41,31/05/2013," 1,693.95 "
22,41,07/06/2013," 1,693.95 "
22,41,14/06/2013," 1,756.74 "
22,41,21/06/2013," 1,693.95 "
22,41,28/06/2013," 1,693.95 "
22,41,05/07/2013," 1,693.95 "
22,41,12/07/2013," 1,693.95 "
22,41,19/07/2013," 1,693.95 "
22,41,26/07/2013," 1,693.95 "
22,42,02/11/2012," 4,926.62 "
22,42,09/11/2012," 4,926.62 "
22,42,16/11/2012," 4,926.62 "
22,42,23/11/2012," 5,790.92 "
22,42,30/11/2012," 5,790.92 "
22,42,07/12/2012," 5,871.36 "
22,42,14/12/2012," 5,871.36 "
22,42,21/12/2012," 6,338.30 "
22,42,28/12/2012," 5,046.79 "
22,42,04/01/2013," 4,345.10 "
22,42,11/01/2013," 4,345.10 "
22,42,18/01/2013," 4,345.10 "
22,42,25/01/2013," 4,345.10 "
22,42,01/02/2013," 4,926.62 "
22,42,08/02/2013," 4,926.62 "
22,42,15/02/2013," 4,926.62 "
22,42,22/02/2013," 4,926.62 "
22,42,01/03/2013," 4,926.62 "
22,42,08/03/2013," 4,926.62 "
22,42,15/03/2013," 4,926.62 "
22,42,22/03/2013," 4,988.02 "
22,42,29/03/2013," 4,988.02 "
22,42,05/04/2013," 4,988.02 "
22,42,12/04/2013," 4,926.62 "
22,42,19/04/2013," 4,926.62 "
22,42,26/04/2013," 4,926.62 "
22,42,03/05/2013," 4,469.86 "
22,42,10/05/2013," 4,469.86 "
22,42,17/05/2013," 4,469.86 "
22,42,24/05/2013," 4,525.57 "
22,42,31/05/2013," 4,469.86 "
22,42,07/06/2013," 4,469.86 "
22,42,14/06/2013," 4,525.57 "
22,42,21/06/2013," 4,469.86 "
22,42,28/06/2013," 4,469.86 "
22,42,05/07/2013," 4,469.86 "
22,42,12/07/2013," 4,469.86 "
22,42,19/07/2013," 4,469.86 "
22,42,26/07/2013," 4,469.86 "
22,44,02/11/2012," 4,926.62 "
22,44,09/11/2012," 4,926.62 "
22,44,16/11/2012," 4,926.62 "
22,44,23/11/2012," 5,790.92 "
22,44,30/11/2012," 5,790.92 "
22,44,07/12/2012," 5,871.36 "
22,44,14/12/2012," 5,871.36 "
22,44,21/12/2012," 6,338.30 "
22,44,28/12/2012," 5,046.79 "
22,44,04/01/2013," 4,345.10 "
22,44,11/01/2013," 4,345.10 "
22,44,18/01/2013," 4,345.10 "
22,44,25/01/2013," 4,345.10 "
22,44,01/02/2013," 4,926.62 "
22,44,08/02/2013," 4,926.62 "
22,44,15/02/2013," 4,926.62 "
22,44,22/02/2013," 4,926.62 "
22,44,01/03/2013," 4,926.62 "
22,44,08/03/2013," 4,926.62 "
22,44,15/03/2013," 4,926.62 "
22,44,22/03/2013," 4,988.02 "
22,44,29/03/2013," 4,988.02 "
22,44,05/04/2013," 4,988.02 "
22,44,12/04/2013," 4,926.62 "
22,44,19/04/2013," 4,926.62 "
22,44,26/04/2013," 4,926.62 "
22,44,03/05/2013," 4,469.86 "
22,44,10/05/2013," 4,469.86 "
22,44,17/05/2013," 4,469.86 "
22,44,24/05/2013," 4,525.57 "
22,44,31/05/2013," 4,469.86 "
22,44,07/06/2013," 4,469.86 "
22,44,14/06/2013," 4,525.57 "
22,44,21/06/2013," 4,469.86 "
22,44,28/06/2013," 4,469.86 "
22,44,05/07/2013," 4,469.86 "
22,44,12/07/2013," 4,469.86 "
22,44,19/07/2013," 4,469.86 "
22,44,26/07/2013," 4,469.86 "
22,46,02/11/2012," 14,755.68 "
22,46,09/11/2012," 14,755.68 "
22,46,16/11/2012," 14,755.68 "
22,46,23/11/2012," 14,858.94 "
22,46,30/11/2012," 14,858.94 "
22,46,07/12/2012," 15,483.29 "
22,46,14/12/2012," 15,483.29 "
22,46,21/12/2012," 16,714.66 "
22,46,28/12/2012," 13,308.83 "
22,46,04/01/2013," 13,013.96 "
22,46,11/01/2013," 13,013.96 "
22,46,18/01/2013," 13,013.96 "
22,46,25/01/2013," 13,013.96 "
22,46,01/02/2013," 14,755.68 "
22,46,08/02/2013," 14,755.68 "
22,46,15/02/2013," 14,755.68 "
22,46,22/02/2013," 14,755.68 "
22,46,01/03/2013," 14,755.68 "
22,46,08/03/2013," 14,755.68 "
22,46,15/03/2013," 14,755.68 "
22,46,22/03/2013," 14,536.29 "
22,46,29/03/2013," 14,536.29 "
22,46,05/04/2013," 14,536.29 "
22,46,12/04/2013," 14,755.68 "
22,46,19/04/2013," 14,755.68 "
22,46,26/04/2013," 14,755.68 "
22,46,03/05/2013," 13,387.65 "
22,46,10/05/2013," 13,387.65 "
22,46,17/05/2013," 13,387.65 "
22,46,24/05/2013," 13,188.59 "
22,46,31/05/2013," 13,387.65 "
22,46,07/06/2013," 13,387.65 "
22,46,14/06/2013," 13,188.59 "
22,46,21/06/2013," 13,387.65 "
22,46,28/06/2013," 13,387.65 "
22,46,05/07/2013," 13,387.65 "
22,46,12/07/2013," 13,387.65 "
22,46,19/07/2013," 13,387.65 "
22,46,26/07/2013," 13,387.65 "
22,47,23/11/2012, 16.47 
22,47,31/05/2013, 6.80 
22,49,02/11/2012," 2,299.14 "
22,49,09/11/2012," 2,299.14 "
22,49,16/11/2012," 2,299.14 "
22,49,23/11/2012," 2,872.31 "
22,49,30/11/2012," 2,872.31 "
22,49,07/12/2012," 2,903.93 "
22,49,14/12/2012," 2,903.93 "
22,49,21/12/2012," 3,134.87 "
22,49,28/12/2012," 2,496.10 "
22,49,04/01/2013," 2,027.75 "
22,49,11/01/2013," 2,027.75 "
22,49,18/01/2013," 2,027.75 "
22,49,25/01/2013," 2,027.75 "
22,49,01/02/2013," 2,299.14 "
22,49,08/02/2013," 2,299.14 "
22,49,15/02/2013," 2,299.14 "
22,49,22/02/2013," 2,299.14 "
22,49,01/03/2013," 2,299.14 "
22,49,08/03/2013," 2,299.14 "
22,49,15/03/2013," 2,299.14 "
22,49,22/03/2013," 2,359.49 "
22,49,29/03/2013," 2,359.49 "
22,49,05/04/2013," 2,359.49 "
22,49,12/04/2013," 2,299.14 "
22,49,19/04/2013," 2,299.14 "
22,49,26/04/2013," 2,299.14 "
22,49,03/05/2013," 1,915.47 "
22,49,10/05/2013," 1,915.47 "
22,49,17/05/2013," 1,915.47 "
22,49,24/05/2013," 1,965.75 "
22,49,31/05/2013," 1,915.47 "
22,49,07/06/2013," 1,915.47 "
22,49,14/06/2013," 1,965.75 "
22,49,21/06/2013," 1,915.47 "
22,49,28/06/2013," 1,915.47 "
22,49,05/07/2013," 1,915.47 "
22,49,12/07/2013," 1,915.47 "
22,49,19/07/2013," 1,915.47 "
22,49,26/07/2013," 1,915.47 "
22,52,02/11/2012," 1,706.51 "
22,52,09/11/2012," 1,706.51 "
22,52,16/11/2012," 1,706.51 "
22,52,23/11/2012," 2,058.54 "
22,52,30/11/2012," 2,058.54 "
22,52,07/12/2012," 2,081.20 "
22,52,14/12/2012," 2,081.20 "
22,52,21/12/2012," 2,246.72 "
22,52,28/12/2012," 1,788.92 "
22,52,04/01/2013," 1,505.08 "
22,52,11/01/2013," 1,505.08 "
22,52,18/01/2013," 1,505.08 "
22,52,25/01/2013," 1,505.08 "
22,52,01/02/2013," 1,706.51 "
22,52,08/02/2013," 1,706.51 "
22,52,15/02/2013," 1,706.51 "
22,52,22/02/2013," 1,706.51 "
22,52,01/03/2013," 1,706.51 "
22,52,08/03/2013," 1,706.51 "
22,52,15/03/2013," 1,706.51 "
22,52,22/03/2013," 1,751.30 "
22,52,29/03/2013," 1,751.30 "
22,52,05/04/2013," 1,751.30 "
22,52,12/04/2013," 1,706.51 "
22,52,19/04/2013," 1,706.51 "
22,52,26/04/2013," 1,706.51 "
22,52,03/05/2013," 1,421.73 "
22,52,10/05/2013," 1,421.73 "
22,52,17/05/2013," 1,421.73 "
22,52,24/05/2013," 1,459.05 "
22,52,31/05/2013," 1,421.73 "
22,52,07/06/2013," 1,421.73 "
22,52,14/06/2013," 1,459.05 "
22,52,21/06/2013," 1,421.73 "
22,52,28/06/2013," 1,421.73 "
22,52,05/07/2013," 1,421.73 "
22,52,12/07/2013," 1,421.73 "
22,52,19/07/2013," 1,421.73 "
22,52,26/07/2013," 1,421.73 "
22,54,16/11/2012, 66.30 
22,54,30/11/2012, 103.57 
22,54,07/12/2012, 104.71 
22,54,14/12/2012, 104.71 
22,54,21/12/2012, 113.04 
22,54,28/12/2012, 90.00 
22,54,04/01/2013, 57.98 
22,54,11/01/2013, 57.98 
22,54,18/01/2013, 57.98 
22,54,25/01/2013, 57.98 
22,54,15/02/2013, 66.30 
22,54,22/02/2013, 66.30 
22,54,01/03/2013, 66.30 
22,54,08/03/2013, 66.30 
22,54,15/03/2013, 66.30 
22,54,29/03/2013, 68.04 
22,54,05/04/2013, 68.04 
22,54,12/04/2013, 66.30 
22,54,19/04/2013, 66.30 
22,54,26/04/2013, 66.30 
22,54,10/05/2013, 55.24 
22,54,17/05/2013, 55.24 
22,54,24/05/2013, 56.69 
22,54,31/05/2013, 55.24 
22,54,07/06/2013, 55.24 
22,54,14/06/2013, 56.69 
22,54,21/06/2013, 55.24 
22,54,28/06/2013, 55.24 
22,54,19/07/2013, 55.24 
22,54,26/07/2013, 55.24 
22,55,02/11/2012," 5,974.08 "
22,55,09/11/2012," 5,974.08 "
22,55,16/11/2012," 5,974.08 "
22,55,23/11/2012," 6,971.32 "
22,55,30/11/2012," 6,971.32 "
22,55,07/12/2012," 7,048.07 "
22,55,14/12/2012," 7,048.07 "
22,55,21/12/2012," 7,608.59 "
22,55,28/12/2012," 6,058.24 "
22,55,04/01/2013," 5,294.98 "
22,55,11/01/2013," 5,294.98 "
22,55,18/01/2013," 5,294.98 "
22,55,25/01/2013," 5,294.98 "
22,55,01/02/2013," 5,974.08 "
22,55,08/02/2013," 5,974.08 "
22,55,15/02/2013," 5,974.08 "
22,55,22/02/2013," 5,974.08 "
22,55,01/03/2013," 5,974.08 "
22,55,08/03/2013," 5,974.08 "
22,55,15/03/2013," 5,974.08 "
22,55,22/03/2013," 6,130.90 "
22,55,29/03/2013," 6,130.90 "
22,55,05/04/2013," 6,130.90 "
22,55,12/04/2013," 5,974.08 "
22,55,19/04/2013," 5,974.08 "
22,55,26/04/2013," 5,974.08 "
22,55,03/05/2013," 4,977.15 "
22,55,10/05/2013," 4,977.15 "
22,55,17/05/2013," 4,977.15 "
22,55,24/05/2013," 5,107.80 "
22,55,31/05/2013," 4,977.15 "
22,55,07/06/2013," 4,977.15 "
22,55,14/06/2013," 5,107.80 "
22,55,21/06/2013," 4,977.15 "
22,55,28/06/2013," 4,977.15 "
22,55,05/07/2013," 4,977.15 "
22,55,12/07/2013," 4,977.15 "
22,55,19/07/2013," 4,977.15 "
22,55,26/07/2013," 4,977.15 "
22,56,02/11/2012," 2,060.60 "
22,56,09/11/2012," 2,060.60 "
22,56,16/11/2012," 2,060.60 "
22,56,23/11/2012," 2,609.03 "
22,56,30/11/2012," 2,609.03 "
22,56,07/12/2012," 2,637.75 "
22,56,14/12/2012," 2,637.75 "
22,56,21/12/2012," 2,847.53 "
22,56,28/12/2012," 2,267.31 "
22,56,04/01/2013," 1,846.30 "
22,56,11/01/2013," 1,846.30 "
22,56,18/01/2013," 1,846.30 "
22,56,25/01/2013," 1,846.30 "
22,56,01/02/2013," 2,124.90 "
22,56,08/02/2013," 2,124.90 "
22,56,15/02/2013," 2,124.90 "
22,56,22/02/2013," 2,124.90 "
22,56,01/03/2013," 2,124.90 "
22,56,08/03/2013," 2,124.90 "
22,56,15/03/2013," 2,124.90 "
22,56,22/03/2013," 2,180.68 "
22,56,29/03/2013," 2,180.68 "
22,56,05/04/2013," 2,180.68 "
22,56,12/04/2013," 2,124.90 "
22,56,19/04/2013," 2,124.90 "
22,56,26/04/2013," 2,124.90 "
22,56,03/05/2013," 1,770.31 "
22,56,10/05/2013," 1,770.31 "
22,56,17/05/2013," 1,770.31 "
22,56,24/05/2013," 1,816.78 "
22,56,31/05/2013," 1,770.31 "
22,56,07/06/2013," 1,770.31 "
22,56,14/06/2013," 1,816.78 "
22,56,21/06/2013," 1,770.31 "
22,56,28/06/2013," 1,770.31 "
22,56,05/07/2013," 1,770.31 "
22,56,12/07/2013," 1,770.31 "
22,56,19/07/2013," 1,716.74 "
22,56,26/07/2013," 1,716.74 "
22,58,02/11/2012," 2,060.60 "
22,58,09/11/2012," 2,060.60 "
22,58,16/11/2012," 2,060.60 "
22,58,23/11/2012," 2,609.03 "
22,58,30/11/2012," 2,609.03 "
22,58,07/12/2012," 2,637.75 "
22,58,14/12/2012," 2,637.75 "
22,58,21/12/2012," 2,847.53 "
22,58,28/12/2012," 2,267.31 "
22,58,04/01/2013," 1,846.30 "
22,58,11/01/2013," 1,846.30 "
22,58,18/01/2013," 1,846.30 "
22,58,25/01/2013," 1,846.30 "
22,58,01/02/2013," 2,124.90 "
22,58,08/02/2013," 2,124.90 "
22,58,15/02/2013," 2,124.90 "
22,58,22/02/2013," 2,124.90 "
22,58,01/03/2013," 2,124.90 "
22,58,08/03/2013," 2,124.90 "
22,58,15/03/2013," 2,124.90 "
22,58,22/03/2013," 2,180.68 "
22,58,29/03/2013," 2,180.68 "
22,58,05/04/2013," 2,180.68 "
22,58,12/04/2013," 2,124.90 "
22,58,19/04/2013," 2,124.90 "
22,58,26/04/2013," 2,124.90 "
22,58,03/05/2013," 1,770.31 "
22,58,10/05/2013," 1,770.31 "
22,58,17/05/2013," 1,770.31 "
22,58,24/05/2013," 1,816.78 "
22,58,31/05/2013," 1,770.31 "
22,58,07/06/2013," 1,770.31 "
22,58,14/06/2013," 1,816.78 "
22,58,21/06/2013," 1,770.31 "
22,58,28/06/2013," 1,770.31 "
22,58,05/07/2013," 1,770.31 "
22,58,12/07/2013," 1,770.31 "
22,58,19/07/2013," 1,716.74 "
22,58,26/07/2013," 1,716.74 "
22,59,02/11/2012, 355.41 
22,59,09/11/2012, 355.41 
22,59,16/11/2012, 355.41 
22,59,23/11/2012, 523.16 
22,59,30/11/2012, 523.16 
22,59,07/12/2012, 582.75 
22,59,14/12/2012, 582.75 
22,59,21/12/2012, 629.10 
22,59,28/12/2012, 500.91 
22,59,04/01/2013, 315.95 
22,59,11/01/2013, 315.95 
22,59,18/01/2013, 315.95 
22,59,25/01/2013, 315.95 
22,59,01/02/2013, 355.41 
22,59,08/02/2013, 355.41 
22,59,15/02/2013, 355.41 
22,59,22/02/2013, 355.41 
22,59,01/03/2013, 355.41 
22,59,08/03/2013, 355.41 
22,59,15/03/2013, 355.41 
22,59,22/03/2013, 364.74 
22,59,29/03/2013, 364.74 
22,59,05/04/2013, 364.74 
22,59,12/04/2013, 355.41 
22,59,19/04/2013, 355.41 
22,59,26/04/2013, 355.41 
22,59,03/05/2013, 296.10 
22,59,10/05/2013, 296.10 
22,59,17/05/2013, 296.10 
22,59,24/05/2013, 303.87 
22,59,31/05/2013, 296.10 
22,59,07/06/2013, 296.10 
22,59,14/06/2013, 303.87 
22,59,21/06/2013, 296.10 
22,59,28/06/2013, 296.10 
22,59,05/07/2013, 296.10 
22,59,12/07/2013, 296.10 
22,59,19/07/2013, 296.10 
22,59,26/07/2013, 296.10 
